host_ip,window_start,alpha1_norm,alpha2,alpha3,score,is_attack_any,is_attack_src,src_attack
54.228.207.5,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
54.239.17.112,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
54.239.17.113,2017-07-05 01:15:00+00:00,0.1448550962591999,0.0,1.0,0.35794203850367995,False,False,
54.65.100.239,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
54.65.9.222,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
54.77.135.34,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
54.86.240.237,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
54.88.164.103,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
61.151.186.106,2017-07-05 01:15:00+00:00,0.11920292202211755,1.0,0.6842105263157895,0.5529443267035838,False,False,
61.213.187.241,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
62.4.0.28,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
63.251.252.12,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
64.12.235.115,2017-07-05 01:15:00+00:00,0.11920292202211755,0.5,0.75,0.422681168808847,False,False,
64.124.217.61,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
64.4.54.254,2017-07-05 01:15:00+00:00,0.13345325930291985,1.0,0.9672131147540983,0.6435452381473974,False,False,
66.228.59.187,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,0.9235294117647059,0.3247399923382588,False,False,
66.235.146.148,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
66.242.12.42,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
66.242.15.227,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
68.67.178.109,2017-07-05 01:15:00+00:00,0.14516257408846153,0.0,0.8227848101265822,0.3049004726733593,False,False,
68.67.178.111,2017-07-05 01:15:00+00:00,0.14519335765170824,1.0,0.7132352941176471,0.5720479312959774,False,False,
68.67.178.137,2017-07-05 01:15:00+00:00,0.13932014277817328,0.0,1.0,0.3557280571112693,False,False,
68.67.178.138,2017-07-05 01:15:00+00:00,0.12479807941022204,0.0,0.8222996515679443,0.2966091272344721,False,False,
68.67.178.173,2017-07-05 01:15:00+00:00,0.1461577943575803,0.0,1.0,0.35846311774303213,False,False,
68.67.178.176,2017-07-05 01:15:00+00:00,0.13337800421210272,1.0,0.910394265232975,0.6264694812547336,False,False,
68.67.178.184,2017-07-05 01:15:00+00:00,0.13022342406489676,0.0,1.0,0.3520893696259587,False,False,
68.67.178.196,2017-07-05 01:15:00+00:00,0.14988954287597733,1.0,0.7132352941176471,0.5739264053856851,False,False,
68.67.178.230,2017-07-05 01:15:00+00:00,0.17321840187107834,0.0,1.0,0.3692873607484313,False,False,
68.67.178.246,2017-07-05 01:15:00+00:00,0.14166765798753814,0.5,0.9299999999999999,0.48566706319501524,False,False,
68.67.180.12,2017-07-05 01:15:00+00:00,0.1487230273594886,0.0,1.0,0.35948921094379543,False,False,
68.67.180.138,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
68.67.180.44,2017-07-05 01:15:00+00:00,0.142678193692333,0.0,1.0,0.3570712774769332,False,False,
68.67.180.45,2017-07-05 01:15:00+00:00,0.13251219287614258,1.0,0.9234042553191489,0.6300261537462017,False,False,
69.166.1.10,2017-07-05 01:15:00+00:00,0.13022341809371069,0.0,1.0,0.3520893672374843,False,False,
69.172.216.111,2017-07-05 01:15:00+00:00,0.19263641883752777,0.7777777777777778,0.8119402985074626,0.5539699904205833,False,False,
70.42.146.149,2017-07-05 01:15:00+00:00,0.1302234212018565,0.0,1.0,0.35208936848074257,False,False,
72.21.91.113,2017-07-05 01:15:00+00:00,0.1332572399933,0.0,1.0,0.35330289599732,False,False,
72.21.91.29,2017-07-05 01:15:00+00:00,0.4332251347688389,0.1875,0.7005988023952097,0.4397196946260985,False,False,
72.30.2.182,2017-07-05 01:15:00+00:00,0.7427269347747489,1.0,0.7968337730870713,0.836140905836021,False,False,
72.30.3.43,2017-07-05 01:15:00+00:00,0.12724214791654162,1.0,0.962962962962963,0.6397857480555056,False,False,
74.119.117.94,2017-07-05 01:15:00+00:00,1.0,0.0,1.0,0.7,False,False,
74.119.118.67,2017-07-05 01:15:00+00:00,0.1551984148164665,0.0,0.7802197802197802,0.2961452999925207,False,False,
74.119.118.71,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
74.119.118.72,2017-07-05 01:15:00+00:00,0.5483397346405472,0.0,0.9186991869918699,0.4949456499537798,False,False,
74.119.118.74,2017-07-05 01:15:00+00:00,0.742742739862862,0.0,1.0,0.5970970959451448,False,False,
74.119.118.82,2017-07-05 01:15:00+00:00,0.1468755789867826,0.0,1.0,0.35875023159471303,False,False,
74.119.119.70,2017-07-05 01:15:00+00:00,1.0,0.0,1.0,0.7,False,False,
74.121.138.156,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
74.121.142.164,2017-07-05 01:15:00+00:00,0.13022340233573315,0.0,1.0,0.35208936093429327,False,False,
74.125.29.155,2017-07-05 01:15:00+00:00,0.13742185522262035,1.0,0.9464285714285714,0.6388973135176196,False,False,
74.217.253.61,2017-07-05 01:15:00+00:00,0.14400389229297986,1.0,0.9540636042402827,0.6438206381892767,False,False,
8.41.222.241,2017-07-05 01:15:00+00:00,0.1468484583160803,1.0,0.7448275862068965,0.5821876591885011,False,False,
8.43.72.62,2017-07-05 01:15:00+00:00,0.11920292202211755,1.0,0.7132352941176471,0.5616517570441412,False,False,
80.247.66.26,2017-07-05 01:15:00+00:00,0.11920292202211755,1.0,0.9844961240310077,0.6430300060181493,False,False,
81.20.67.14,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
81.26.166.11,2017-07-05 01:15:00+00:00,0.13491669937695344,0.0,1.0,0.3539666797507814,False,False,
85.114.159.93,2017-07-05 01:15:00+00:00,0.14239208696957492,0.0,1.0,0.35695683478782997,False,False,
89.186.73.156,2017-07-05 01:15:00+00:00,0.13022342281904994,0.0,1.0,0.35208936912761996,False,False,
91.189.89.198,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
91.215.100.39,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
91.215.100.40,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
93.184.216.16,2017-07-05 01:15:00+00:00,0.13022337895626285,1.0,0.8979591836734694,0.6214771066845459,False,False,
93.184.216.180,2017-07-05 01:15:00+00:00,0.21200328818721415,0.0,1.0,0.38480131527488565,False,False,
94.31.29.248,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,0.7802197802197802,0.2817471028747811,False,False,
94.31.29.250,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
94.31.29.254,2017-07-05 01:15:00+00:00,0.1350300983276351,0.0,1.0,0.354012039331054,False,False,
94.31.29.64,2017-07-05 01:15:00+00:00,0.14396988934224947,0.0,1.0,0.3575879557368998,False,False,
98.139.225.43,2017-07-05 01:15:00+00:00,0.14609349570016195,1.0,0.9175824175824175,0.63371212355479,False,False,
99.224.25.39,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
191.96.128.51,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
203.205.158.37,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,0.6842105263157895,0.25294432670358385,False,False,
205.180.87.140,2017-07-05 01:15:00+00:00,0.13505653429353295,0.0,1.0,0.35402261371741317,False,False,
23.21.181.72,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
23.67.1.104,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
23.67.1.95,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
31.13.73.7,2017-07-05 01:15:00+00:00,0.13463252065476866,0.0,1.0,0.35385300826190746,False,False,
34.196.21.126,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
34.202.143.194,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
34.204.222.123,2017-07-05 01:15:00+00:00,0.13022342296377104,0.0,1.0,0.3520893691855084,False,False,
34.205.227.217,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
34.208.35.239,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
34.224.251.241,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
34.225.120.207,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
52.193.250.72,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
52.200.172.175,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
52.201.110.241,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
52.203.89.50,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
52.204.60.158,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
52.205.152.172,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
52.216.85.149,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
52.22.186.191,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
52.3.119.216,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
52.33.185.95,2017-07-05 01:15:00+00:00,0.13022342263689352,0.0,1.0,0.3520893690547574,False,False,
52.33.61.7,2017-07-05 01:15:00+00:00,0.13022341987058358,0.0,1.0,0.3520893679482334,False,False,
52.40.231.132,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
52.5.149.245,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
52.52.85.50,2017-07-05 01:15:00+00:00,1.0,1.0,0.7838983050847458,0.9351694915254236,False,False,
52.54.23.150,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
52.6.162.85,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
52.6.174.16,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
52.6.76.143,2017-07-05 01:15:00+00:00,0.11920292202211755,1.0,0.7132352941176471,0.5616517570441412,False,False,
52.68.100.90,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
52.7.37.173,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
52.84.26.15,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
52.84.26.29,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,0.6423357664233577,0.2403818987358543,False,False,
52.84.26.82,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
52.84.28.7,2017-07-05 01:15:00+00:00,0.11920292202211755,1.0,0.7132352941176471,0.5616517570441412,False,False,
52.84.29.100,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
52.84.32.105,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
52.84.40.151,2017-07-05 01:15:00+00:00,1.0,1.0,0.7085714285714286,0.9125714285714286,False,False,
52.84.40.156,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
52.84.62.35,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
52.84.67.165,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
52.87.78.81,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
54.217.244.31,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
54.220.0.79,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
54.225.133.240,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
54.235.106.104,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
54.85.32.27,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,0.7132352941176471,0.2616517570441411,False,False,
66.110.98.203,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
69.172.216.56,2017-07-05 01:15:00+00:00,0.13022341829906983,1.0,0.915929203539823,0.6268681283815748,False,False,
74.121.138.148,2017-07-05 01:15:00+00:00,0.13437721545771017,0.0,1.0,0.35375088618308403,False,False,
74.217.250.21,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
75.98.9.196,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
8.43.72.113,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
87.98.228.78,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
95.154.251.155,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
96.16.146.227,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,0.7132352941176471,0.2616517570441411,False,False,
195.54.48.228,2017-07-05 01:15:00+00:00,0.11920292202211755,1.0,0.8979591836734694,0.6170689239108879,False,False,
196.11.125.148,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,0.9166666666666666,0.322681168808847,False,False,
23.63.226.177,2017-07-05 01:15:00+00:00,0.11920292202211755,1.0,0.7543859649122807,0.5739969582825313,False,False,
50.16.22.124,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
50.19.236.121,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
52.209.225.68,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
52.3.21.93,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
52.44.216.143,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
52.84.26.180,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
52.84.26.207,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
52.84.26.24,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,0.6423357664233577,0.2403818987358543,False,False,
52.84.26.252,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,0.7802197802197802,0.2817471028747811,False,False,
52.84.26.68,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
52.84.67.178,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,0.7802197802197802,0.2817471028747811,False,False,
87.98.128.108,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,0.7132352941176471,0.2616517570441411,False,False,
159.203.8.72,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
192.95.27.155,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
205.217.167.18,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,0.7132352941176471,0.2616517570441411,False,False,
207.210.46.249,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
213.13.145.59,2017-07-05 01:15:00+00:00,0.11920292202211755,1.0,0.8979591836734694,0.6170689239108879,False,False,
213.13.146.142,2017-07-05 01:15:00+00:00,0.11920292202211755,1.0,0.8979591836734694,0.6170689239108879,False,False,
213.13.25.45,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
213.189.48.240,2017-07-05 01:15:00+00:00,0.11920292202211755,1.0,0.8979591836734694,0.6170689239108879,False,False,
23.21.165.9,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,0.7132352941176471,0.2616517570441411,False,False,
34.196.246.150,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
34.205.202.95,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
34.225.67.107,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
50.18.61.141,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
52.73.153.250,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
52.84.26.33,2017-07-05 01:15:00+00:00,0.11920292202211755,1.0,0.6423357664233577,0.5403818987358543,False,False,
52.84.26.8,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
52.84.4.254,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,0.7132352941176471,0.2616517570441411,False,False,
54.243.169.39,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
74.217.63.39,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,0.7802197802197802,0.2817471028747811,False,False,
104.155.144.4,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
23.46.60.207,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
50.16.228.170,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
52.205.10.19,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
52.49.217.102,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
52.5.194.245,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,0.6423357664233577,0.2403818987358543,False,False,
52.84.26.17,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
52.84.26.176,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,0.6423357664233577,0.2403818987358543,False,False,
52.84.26.190,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,0.6423357664233577,0.2403818987358543,False,False,
52.84.26.35,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,0.6423357664233577,0.2403818987358543,False,False,
52.84.26.76,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
52.84.34.144,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
52.84.40.147,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,0.7802197802197802,0.2817471028747811,False,False,
52.84.40.52,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
54.229.133.164,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
54.64.165.208,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
75.101.141.254,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
109.70.240.130,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
185.167.164.101,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
198.245.51.213,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
23.46.60.230,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
35.165.115.1,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,0.7802197802197802,0.2817471028747811,False,False,
52.1.177.65,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
52.24.177.179,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
52.7.221.100,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
52.72.197.199,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
52.84.26.148,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
52.87.26.132,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,0.7802197802197802,0.2817471028747811,False,False,
54.76.111.109,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
66.235.147.190,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
80.84.97.14,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
80.84.97.20,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
17.253.14.253,2017-07-05 01:15:00+00:00,0.11920292202211755,1.0,0.8709677419354839,0.6089714913894921,False,False,
34.193.204.62,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
52.5.97.251,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
13.84.218.189,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
65.52.108.195,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
23.198.161.254,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,0.7802197802197802,0.2817471028747811,False,False,
52.0.23.107,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
52.216.80.160,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,0.7802197802197802,0.2817471028747811,False,False,
52.7.146.89,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
52.84.26.183,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
52.84.26.235,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,0.7802197802197802,0.2817471028747811,False,False,
52.86.71.73,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
67.217.177.158,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
74.217.63.47,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,0.7802197802197802,0.2817471028747811,False,False,
75.126.29.100,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
75.126.29.101,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
96.126.118.53,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,0.7802197802197802,0.2817471028747811,False,False,
23.15.104.180,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
52.84.26.138,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
8.6.0.1,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,0.0,0.04768116880884702,False,False,
8.0.6.4,2017-07-05 01:15:00+00:00,0.11920292202211755,0.0,0.0,0.04768116880884702,False,False,
192.168.10.12,2017-07-05 01:20:00+00:00,0.23754745807989047,0.6885245901639344,0.74,0.5235763602811365,False,False,
192.168.10.17,2017-07-05 01:20:00+00:00,0.15586812603214328,0.5752688172043011,0.6790123456790124,0.43863159927785134,False,False,
192.168.10.51,2017-07-05 01:20:00+00:00,0.23023889430975325,0.76,0.8144329896907216,0.5644254546311178,False,False,
192.168.10.9,2017-07-05 01:20:00+00:00,0.17505398314760043,0.8461538461538461,0.851063829787234,0.5791868960413642,False,False,
192.168.10.16,2017-07-05 01:20:00+00:00,0.21607472886071166,0.8404255319148937,0.7887323943661972,0.5751772694286119,False,False,
192.168.10.19,2017-07-05 01:20:00+00:00,0.8714606446854739,0.5211267605633803,0.83399209486166,0.7551199145017017,False,False,
192.168.10.15,2017-07-05 01:20:00+00:00,0.12273142632725446,1.0,0.791044776119403,0.5864060033667227,False,False,
192.168.10.5,2017-07-05 01:20:00+00:00,0.20160307542092581,0.7388235294117647,0.8761904761904762,0.5651454318490425,False,False,
192.168.10.14,2017-07-05 01:20:00+00:00,0.1459561607293303,0.7451737451737451,0.7232704402515724,0.49891571991932737,False,False,
192.168.10.25,2017-07-05 01:20:00+00:00,0.19880849594345537,0.8524590163934426,0.7377049180327868,0.5565725787052509,False,False,
192.168.10.8,2017-07-05 01:20:00+00:00,0.165290662904325,0.7317073170731707,0.3695652173913043,0.3964980255010725,False,False,
192.168.10.50,2017-07-05 01:20:00+00:00,0.29060163867953887,0.45454545454545453,0.8025387870239774,0.4933659279426451,False,False,
104.16.126.228,2017-07-05 01:20:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
104.16.23.235,2017-07-05 01:20:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
104.16.24.216,2017-07-05 01:20:00+00:00,0.1315275557308025,1.0,0.9037037037037037,0.6237221334034321,False,False,
104.16.25.216,2017-07-05 01:20:00+00:00,0.13022341770260437,0.3333333333333333,0.8373015873015873,0.40327984327151795,False,False,
104.16.26.216,2017-07-05 01:20:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
104.16.26.235,2017-07-05 01:20:00+00:00,0.1371706172284375,0.0,1.0,0.35486824689137497,False,False,
104.16.26.35,2017-07-05 01:20:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
104.16.27.216,2017-07-05 01:20:00+00:00,0.1355498260563154,1.0,0.8148148148148149,0.5986643748669707,False,False,
104.16.27.235,2017-07-05 01:20:00+00:00,0.13022340545704525,0.0,1.0,0.3520893621828181,False,False,
104.16.37.83,2017-07-05 01:20:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
104.16.65.157,2017-07-05 01:20:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
104.19.192.102,2017-07-05 01:20:00+00:00,0.11920292202211755,0.0,1.0,0.34768116880884703,False,False,
104.19.195.102,2017-07-05 01:20:00+00:00,0.6991354997081376,1.0,0.7558139534883721,0.8063983859297666,False,False,
104.19.196.102,2017-07-05 01:20:00+00:00,1.0,0.6666666666666666,0.6666666666666667,0.8,False,False,
104.193.82.52,2017-07-05 01:20:00+00:00,0.1302234226569013,0.0,1.0,0.3520893690627605,False,False,
